participant_code,age_weights
96442770,14.5348837209302
96471446,12.9032258064516
96472017,20.0400801603206
96476939,12.2399020807834
96492298,12.970168612192
96732089,10.6837606837607
96783978,16.4473684210526
96990501,11.3636363636364
97137749,20.0400801603206
97343767,12.2399020807834
97353068,20.0400801603206
97456570,12.3762376237624
97513453,11.3636363636364
97632983,18.9035916824197
97690987,12.2399020807834
97736287,12.3762376237624
97782776,10.6837606837607
98058870,11.3636363636364
98088766,16.4473684210526
98126978,12.970168612192
98287770,12.9032258064516
98316982,23.5294117647059
98325760,15.3374233128834
98326524,12.3762376237624
98429940,12.9032258064516
98519464,12.9032258064516
98546700,10.6837606837607
98611393,14.5348837209302
98903367,27.9329608938547
98976964,12.9032258064516
99115647,23.5294117647059
99116042,14.5348837209302
99127219,27.9329608938547
99155650,12.2399020807834
99394518,27.9329608938547
99426284,20.0400801603206
99454600,20.0400801603206
99507885,23.5294117647059
99569871,20.0400801603206
99638299,11.3636363636364
99819582,23.5294117647059
99832513,20.0400801603206
99898669,16.4473684210526
