participant_code,mode_survey,assign_date,assign_week_day,actual_date,actual_week_day,actual_hour,age_or_range,age_or_mid_range,gender,full_or_part_time,work_role,edu,indiv_or_family_income,income_mid_range,place_birth,district,ethnicity,permanent_residence,diary_first_acccess,diary_last_access,diary_time_elasped
91284267,2,339,1,339.975185185205,1,23,1,20,2,2,4,2,999,999,1,16,1,1,8159.33333333333,8159.36666666667,0.0333333333337578
91464655,2,351,6,351.549849537085,6,13,2,3,1,999,999,999,1,1,1,3,1,1,8437.06666666667,8437.18333333333,0.116666666664969
91549678,2,30,7,30.6476620370522,7,15,1,0,1,999,999,999,2,9,1,13,1,1,735.516666666667,735.516666666667,0
91575539,1,359,7,369.70023148146,3,16,1,13,1,999,4,1,2,998,1,6,1,1,8872.75,8872.8,0.0499999999992724
91702300,2,350,5,349.908923611161,4,21,1,29,1,1,1,3,1,6,1,13,1,1,8397.8,8397.8,0
91856194,1,333,2,348.623449074104,3,14,1,45,2,1,1,2,1,2,2,7,1,1,8366.81666666667,8366.93333333333,0.116666666664969
91964417,1,359,7,393.6484375,6,15,1,0,1,999,999,999,2,8,1,3,1,1,9447.5,9447.55,0.0499999999992724
92079058,1,392,5,400.697951388895,6,16,1,11,1,1,4,1,2,998,1,17,1,1,9616.51666666667,9616.73333333333,0.216666666667152
92112639,2,29,6,29.8921527777566,6,21,1,22,1,1,4,3,1,1,1,15,1,1,710.35,717.383333333333,7.0333333333333
92139480,2,370,4,370.985462962999,4,23,2,3,2,999,999,1,999,999,1,14,1,1,8903.63333333333,8903.63333333333,0
92159577,2,30,7,31.7942939815111,1,19,2,18,2,1,4,3,1,1,1,14,1,1,762.983333333333,763.05,0.066666666666606
92407597,2,11,2,22.7264351851773,6,17,2,13,2,999,999,2,999,999,1,3,1,1,545.316666666667,545.4,0.0833333333332575
92507447,1,29,6,32.6567708333023,2,15,2,48,2,999,999,2,2,998,1,15,1,1,783.483333333333,783.75,0.266666666666652
92517207,1,373,7,390.643159722211,3,15,1,33,1,1,1,2,1,4,2,3,1,2,9375.4,9375.41666666667,0.0166666666664241
92574679,1,29,6,83.788020833279,4,18,1,52,1,999,1,998,2,3,2,18,1,1,2010.88333333333,2010.9,0.0166666666666515
92606367,1,145,3,166.704178240732,3,16,1,67,2,2,6,1,1,1,1,15,1,1,4000.86666666667,4000.86666666667,0
92618191,1,320,3,355.687997685163,3,16,1,61,1,999,6,1,2,4,2,9,1,1,8536.46666666667,8536.5,0.0333333333328483
92644180,2,86,7,92.5715277778218,6,13,2,18,2,2,4,3,1,1,1,2,1,1,2221.7,2221.7,0
92719295,2,331,7,334.908101851819,3,21,1,7,1,1,4,1,2,11,1,17,1,1,8037.48333333333,8037.76666666667,0.283333333332848
92769599,2,353,1,350.879062499967,5,21,2,3,1,999,999,1,2,9,1,3,1,1,8420.96666666667,8421.06666666667,0.100000000000364
92885307,1,25,2,29.787905092584,6,18,1,20,1,2,4,3,1,1,1,2,1,1,714.8,714.9,0.100000000000023
92900359,2,86,7,86.7948842592305,7,19,2,43,1,1,1,2,2,8,1,15,1,1,2083.05,2083.06666666667,0.0166666666664241
92903080,2,389,2,389.884259259212,2,21,2,13,2,1,4,1,2,8,1,17,1,1,9357.11666666667,9357.18333333333,0.0666666666656965
92990664,1,379,6,393.651990740793,6,15,1,7,1,999,4,1,999,999,1,2,1,1,9447.6,9447.63333333333,0.0333333333328483
93113235,2,356,4,360.594502314809,1,14,2,13,1,1,4,1,999,999,1,13,1,1,8654.13333333333,8654.21666666667,0.0833333333339397
93127690,2,314,4,314.37084490736,4,8,1,32,2,1,1,3,1,4,1,7,1,1,7544.81666666667,7544.88333333333,0.066666666666606
93188586,2,42,5,44.9374884258723,7,22,1,48,1,1,1,3,1,8,1,6,1,1,1078.33333333333,1078.48333333333,0.150000000000091
93242677,2,366,7,366.785891203675,7,18,2,13,2,999,999,2,1,1,1,5,1,1,8802.78333333333,8802.85,0.0666666666675155
93403811,2,18,2,25.6246296296595,2,14,1,19,2,1,4,3,2,9,1,17,1,1,614.916666666667,614.966666666667,0.0500000000000682
93580543,2,320,3,337.433587962994,6,10,1,69,2,999,999,1,999,999,2,2,1,1,8098.36666666667,8098.38333333333,0.0166666666664241
93592898,2,356,4,362.691469907411,3,16,2,48,1,1,1,2,2,5,1,17,1,1,8704.43333333333,8704.51666666667,0.0833333333339397
93724430,1,373,7,393.680196759291,6,16,1,4,2,999,999,1,2,3,1,6,1,2,9447.73333333333,9447.76666666667,0.0333333333328483
93749739,1,29,6,36.750648148125,6,18,1,48,2,1,5,2,1,1,1,12,1,1,881.966666666667,882,0.033333333333303
93799182,2,353,1,362.770115740714,3,18,1,18,1,1,1,2,1,3,1,2,1,1,8706.4,8706.46666666667,0.0666666666675155
93849161,2,357,5,358.762708333321,6,18,2,48,1,1,1,3,1,9,1,14,1,1,8609.63333333333,8610.28333333333,0.649999999999636
93861947,1,46,2,91.657337962999,5,15,2,58,2,1,5,999,2,998,2,17,1,1,2199.55,2199.76666666667,0.216666666666697
93903925,1,320,3,351.546226851875,6,13,1,54,2,999,999,2,2,998,1,15,1,1,8436.61666666667,8437.1,0.483333333333576
93908272,2,328,4,327.520636574132,3,12,1,48,2,1,2,2,999,999,1,12,1,1,7860.18333333333,7860.48333333333,0.300000000000182
93916891,1,320,3,410.736423611059,2,17,2,48,1,1,1,2,1,4,1,10,1,999,9856.53333333333,9857.66666666667,1.13333333333321
93931754,2,346,1,343.540625000023,5,12,2,38,1,1,3,3,2,11,1,5,1,1,8244.78333333333,8244.95,0.166666666667879
93954677,1,145,3,259.497256944422,5,11,1,71,2,999,6,2,999,5,2,2,1,999,6227.7,6227.91666666667,0.216666666667152
94169942,2,100,7,99.592083333293,6,14,1,54,1,1,3,2,2,7,1,6,1,1,2389.98333333333,2390.2,0.216666666666697
94219601,2,346,1,343.616921296343,5,14,2,53,1,1,6,2,999,999,1,13,1,1,8246.71666666667,8246.71666666667,0
94349633,2,374,1,372.901423611096,6,21,2,28,1,1,1,2,1,3,1,9,1,1,8949.58333333333,8949.61666666667,0.0333333333328483
94444357,2,204,6,202.818298611091,4,19,1,10,1,999,999,1,999,999,1,1,1,1,4867.6,4867.63333333333,0.0333333333328483
94649167,2,105,5,114.90006944444,7,21,2,33,2,1,5,3,2,7,1,1,1,1,2757.16666666667,2757.56666666667,0.400000000000091
94899027,1,28,5,32.6395023148507,2,15,2,63,1,1,6,1,2,1,2,1,1,1,783.216666666667,783.333333333333,0.116666666666674
94917207,2,323,6,326.459976851824,2,11,1,23,1,1,4,3,2,7,1,13,1,1,7834.98333333333,7835.01666666667,0.0333333333328483
95067460,2,379,6,379.942164351814,6,22,2,13,2,999,999,1,999,999,1,6,1,1,9118.46666666667,9118.56666666667,0.100000000000364
95096411,2,316,6,313.655289351824,3,15,2,8,1,1,4,1,999,999,1,1,1,1,7527.65,7527.7,0.0500000000001819
95096829,1,373,7,400.750358796329,6,18,1,4,2,999,4,999,2,4,1,1,1,1,9617.95,9618,0.0499999999992724
95195460,1,234,1,265.49072916666,4,11,1,78,1,999,6,3,1,7,1,5,1,1,6371.7,6371.76666666667,0.066666666666606
95291836,2,209,4,210.990659722243,5,23,2,53,2,999,999,1,999,999,1,3,1,1,5063.6,5063.71666666667,0.116666666665878
95329905,1,392,5,400.642199074035,6,15,1,4,2,1,4,1,1,1,1,2,1,1,9615.25,9615.38333333333,0.133333333333212
95443572,2,23,7,25.0534027777612,2,1,1,41,2,999,999,3,2,8,2,6,1,2,600.966666666667,601.25,0.283333333333303
95499173,2,334,3,331.497048611054,7,11,2,18,2,2,4,3,1,1,1,12,1,1,7955.83333333333,7955.9,0.066666666666606
95569056,2,27,4,28.5028472222621,5,12,1,19,2,999,999,3,2,8,2,8,1,1,684.016666666667,684.05,0.033333333333303
95576448,2,352,7,353.598587962915,1,14,1,66,2,2,3,2,1,1,2,7,1,1,8486.3,8486.3,0
95587383,1,349,4,355.634375000023,3,15,1,58,2,999,5,2,999,998,2,2,1,1,8535.18333333333,8535.21666666667,0.0333333333346673
95759794,2,351,6,348.744108796353,3,17,1,18,1,2,4,2,999,999,1,12,1,1,8369.85,8369.85,0
95819081,2,344,6,344.915972222225,6,21,2,28,2,1,1,3,2,10,1,16,1,1,8277.93333333333,8277.95,0.0166666666682431
95953133,2,22,6,22.4263888888527,6,10,2,18,2,1,1,3,1,4,1,12,1,1,538.15,538.216666666667,0.0666666666667197
96129125,1,60,2,83.7598495370476,4,18,1,82,2,1,5,1,1,999,2,16,1,1,2010.16666666667,2010.21666666667,0.0499999999999545
96188068,1,23,7,28.7646064815344,5,18,1,20,2,1,1,2,1,2,2,6,1,1,690.316666666667,690.333333333333,0.0166666666666515
96308877,1,352,7,370.599872685154,4,14,1,63,1,999,6,2,1,1,2,14,1,1,8894.36666666667,8894.38333333333,0.0166666666664241
96317123,2,366,7,363.959780092584,4,23,1,10,2,999,999,1,2,9,1,10,1,1,8734.95,8735.01666666667,0.0666666666656965
96350681,1,25,2,29.7293171295896,6,17,1,62,2,999,5,3,999,999,997,4,1,1,713.466666666667,713.483333333333,0.0166666666666515
96442770,1,25,2,29.7810069444822,6,18,1,58,1,2,1,2,2,4,997,13,1,1,714.683333333333,714.733333333333,0.0500000000000682
96471446,2,374,1,375.885034722276,2,21,2,28,1,1,1,3,2,9,1,15,1,1,9021.08333333333,9021.21666666667,0.133333333333212
96472017,2,314,4,314.815243055578,4,19,2,13,1,1,4,3,2,4,1,2,1,1,7555.41666666667,7555.55,0.133333333333212
96476939,2,27,4,30.4062384258723,7,9,2,43,2,1,1,2,1,2,1,14,1,1,729.683333333333,729.733333333333,0.0500000000000682
96492298,2,365,6,366.883553240681,7,21,2,33,1,999,999,3,999,999,1,11,1,1,8805.11666666667,8805.2,0.0833333333339397
96732089,2,370,4,372.477650462999,6,11,1,48,1,1,1,2,1,4,1,11,1,1,8939.43333333333,8939.43333333333,0
96783978,2,32,2,33.3558101851959,3,8,2,18,2,1,1,3,999,999,1,999,1,1,800.366666666667,800.533333333333,0.166666666666629
96990501,2,84,5,85.4637268518563,6,11,1,53,1,2,3,3,2,6,1,15,1,1,2051.05,2051.11666666667,0.066666666666606
97137749,2,427,5,427.867349537089,5,20,1,15,1,999,999,2,999,999,2,8,1,1,10268.4166666667,10268.8,0.383333333333212
97343767,2,111,4,113.481273148092,6,11,2,43,2,2,1,3,2,6,1,2,1,1,2723.35,2723.5,0.150000000000091
97353068,1,71,6,83.7228587962454,4,17,1,13,1,999,4,2,2,998,1,6,1,1,2009.28333333333,2009.33333333333,0.0499999999999545
97456570,1,333,2,368.644004629576,2,15,2,38,2,1,1,3,2,6,2,13,1,1,8847.36666666667,8847.45,0.0833333333339397
97513453,2,231,5,233.977777777822,7,23,1,55,2,2,6,2,1,1,1,2,1,1,5615.11666666667,5615.31666666667,0.199999999999818
97632983,1,4,2,15.5288310184842,6,12,1,65,1,999,6,2,999,999,1,12,1,1,372.65,372.683333333333,0.0333333333333599
97690987,2,334,3,331.888090277789,7,21,1,46,1,1,1,3,999,999,1,14,1,1,7965.1,7965.28333333333,0.183333333333394
97736287,2,332,1,328.911388888839,4,21,2,38,2,2,1,2,999,999,1,16,1,1,7893.75,7893.81666666667,0.066666666666606
97782776,1,129,1,259.595451388857,5,14,2,48,2,2,5,2,1,1,1,6,1,1,6230.05,6230.26666666667,0.216666666666242
98058870,2,352,7,356.419340277789,4,10,2,53,1,999,999,2,1,4,1,8,1,1,8554,8554.05,0.0499999999992724
98088766,2,115,1,113.543564814841,6,13,2,18,2,1,1,3,999,999,1,13,1,1,2725.03333333333,2725.03333333333,0
98126978,2,30,7,31.1626504629385,1,3,2,33,1,1,1,3,1,8,1,3,1,1,747.716666666667,747.833333333333,0.116666666666674
98287770,1,15,6,15.5163888889365,6,12,1,28,2,1,1,2,1,4,1,2,1,1,372.25,372.366666666667,0.116666666666674
98316982,2,392,5,390.909189814818,3,21,1,2,2,999,999,1,2,10,1,5,1,1,9381.78333333333,9381.8,0.0166666666664241
98325760,2,334,3,336.591273148195,5,14,1,23,2,1,1,3,1,4,2,2,1,1,8078.08333333333,8078.18333333333,0.100000000000364
98326524,1,334,3,348.577129629673,3,13,2,38,2,1,1,2,1,4,1,18,1,1,8365.71666666667,8365.81666666667,0.100000000000364
98429940,2,23,7,23.7853703703731,7,18,1,27,1,1,1,3,1,4,1,12,1,1,570.783333333333,570.833333333333,0.0500000000000682
98519464,2,328,4,328.730891203741,4,17,2,28,2,1,1,3,999,999,1,13,1,1,7889.38333333333,7889.46666666667,0.0833333333330302
98546700,2,115,1,113.758634259226,6,18,2,48,1,999,999,2,999,999,1,13,1,1,2730.2,2730.2,0
98611393,1,320,3,354.711712962948,2,17,1,57,1,1,3,2,1,3,1,1,1,1,8512.98333333333,8513.06666666667,0.0833333333339397
98903367,1,355,3,370.509861111059,4,12,2,8,1,999,999,1,999,999,1,13,1,1,8892.08333333333,8892.21666666667,0.133333333333212
98976964,1,352,7,370.653414351866,4,15,1,28,2,1,1,3,999,999,1,14,1,1,8895.6,8895.66666666667,0.0666666666656965
99115647,2,339,1,342.648298611166,4,15,1,6,2,1,4,1,999,999,1,17,1,1,8223.51666666667,8223.53333333333,0.0166666666664241
99116042,1,320,3,355.68440972222,3,16,1,58,2,1,1,2,1,5,1,14,1,1,8536.13333333333,8536.35,0.216666666667152
99127219,2,366,7,424.463981481502,2,11,2,8,2,1,4,1,999,999,1,15,1,1,8799.95,8800.2,0.25
99155650,1,333,2,354.502453703666,2,12,1,44,2,2,1,2,1,1,2,18,1,1,8507.98333333333,216024,207516.016666667
99394518,1,352,7,370.70891203708,4,17,1,8,2,999,4,1,999,999,2,12,1,2,8896.93333333333,8897,0.0666666666675155
99426284,2,219,7,219.995636574109,7,23,1,16,2,999,1,2,999,9,1,16,1,1,5279.8,5279.86666666667,0.066666666666606
99454600,2,169,6,167.96619212965,4,23,2,13,2,1,4,2,999,999,1,9,1,1,4031.16666666667,4031.16666666667,0
99507885,2,392,5,390.995046296273,3,23,1,5,1,999,999,1,2,9,1,6,1,1,9383.83333333333,9383.86666666667,0.0333333333328483
99569871,2,79,7,77.7492939814692,5,17,2,13,2,999,999,2,999,999,1,18,1,1,1865.93333333333,1865.93333333333,0
99638299,1,336,5,348.454317129683,3,10,1,52,2,1,5,2,1,1,1,2,1,1,8362.85,8362.88333333333,0.0333333333328483
99819582,1,352,7,370.465150462929,4,11,1,3,1,999,4,1,2,2,1,9,1,1,8891.1,8891.15,0.0499999999992724
99832513,2,331,7,329.670486111077,5,16,2,13,2,1,4,2,999,999,1,14,1,1,7912.05,7912.05,0
99898669,2,36,6,37.0621064815205,7,1,1,20,2,1,4,2,1,1,1,12,1,1,889.316666666667,889.466666666667,0.149999999999977
